timeStamp,address,blockNumber,data,gasPrice,gasUsed,logIndex,topics,transactionHash,transactionIndex,from_address,to_address,from_token,from_token_volume,to_token,to_token_volume,ether_volume
2018-01-09 21:07:02,0x12459c951127e0c374ff9105dda097662a027093,4881802,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000002956356cd2a2bf3202f771f50d3d14a367b48070000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f49800000000000000000000000000000000000000000000000001b8a0e72d0d337a0000000000000000000000000000000000000000000000039fbfb3729180e84000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c2537676bcad40424ef0a8bfded23725801e70057df1ed466b0495e5d1567e80,61000000000,107829,129,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000001aad954c7ee0a0cc790fdb2668d4e3dde0e1d409', u'0x0000000000000000000000000000000000000000000000000000000000000000', u'0xeba58bbf7c578d60e421fd399a5318f5ea0f8075b8fddacd3fd48acdf68bb087']",0xcdafcfbdc5addca0b4d2aa825ac4a8ce3450588d47944d14633c051729dece50,165,0x1aad954c7ee0a0cc790fdb2668d4e3dde0e1d409,0xe269e891a2ec8585a378882ffa531141205e92e9,0x2956356cd2a2bf3202f771f50d3d14a367b48070,0.12402590450641805,0xe41d2489571d322189246dafa5ebde1f4699f498,66.85134869835973,0.12402590450641805
2018-01-09 21:07:02,0x12459c951127e0c374ff9105dda097662a027093,4881802,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000002956356cd2a2bf3202f771f50d3d14a367b48070000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f4980000000000000000000000000000000000000000000000000435a7be5f61a9e4000000000000000000000000000000000000000000000008b9c0f214e6785300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005f307d626c700b77a016e63f5ade0b1906c702ff9db653e8b283fd2bc0a48608,61000000000,107829,111,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000001aad954c7ee0a0cc790fdb2668d4e3dde0e1d409', u'0x0000000000000000000000000000000000000000000000000000000000000000', u'0xeba58bbf7c578d60e421fd399a5318f5ea0f8075b8fddacd3fd48acdf68bb087']",0xc5284848b00b36d565739c7c6c2d5c11504a02bd4b47583489f45e4e48c59b31,159,0x1aad954c7ee0a0cc790fdb2668d4e3dde0e1d409,0xe269e891a2ec8585a378882ffa531141205e92e9,0x2956356cd2a2bf3202f771f50d3d14a367b48070,0.3033329860032374,0xe41d2489571d322189246dafa5ebde1f4699f498,160.95891685380147,0.3033329860032374
2018-01-09 21:07:02,0x12459c951127e0c374ff9105dda097662a027093,4881802,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000002956356cd2a2bf3202f771f50d3d14a367b48070000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f49800000000000000000000000000000000000000000000000003bae7e46a3c6578000000000000000000000000000000000000000000000007bb51e19169e17800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005f307d626c700b77a016e63f5ade0b1906c702ff9db653e8b283fd2bc0a48608,61000000000,107829,87,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000001aad954c7ee0a0cc790fdb2668d4e3dde0e1d409', u'0x0000000000000000000000000000000000000000000000000000000000000000', u'0xeba58bbf7c578d60e421fd399a5318f5ea0f8075b8fddacd3fd48acdf68bb087']",0xb41e37828bb50aa86ca5f52ba6cb25da524f2c70f6879e6679a263b8a19534e9,151,0x1aad954c7ee0a0cc790fdb2668d4e3dde0e1d409,0xe269e891a2ec8585a378882ffa531141205e92e9,0x2956356cd2a2bf3202f771f50d3d14a367b48070,0.2687820960028686,0xe41d2489571d322189246dafa5ebde1f4699f498,142.62502608883585,0.2687820960028686
2018-01-09 21:07:02,0x12459c951127e0c374ff9105dda097662a027093,4881802,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000002956356cd2a2bf3202f771f50d3d14a367b48070000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f4980000000000000000000000000000000000000000000000000457759dbf2e5592000000000000000000000000000000000000000000000008ffd29c8c401d2240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005f307d626c700b77a016e63f5ade0b1906c702ff9db653e8b283fd2bc0a48608,61000000000,107893,69,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000001aad954c7ee0a0cc790fdb2668d4e3dde0e1d409', u'0x0000000000000000000000000000000000000000000000000000000000000000', u'0xeba58bbf7c578d60e421fd399a5318f5ea0f8075b8fddacd3fd48acdf68bb087']",0x166b2e54f92f421d096990e4f2419c30037b7a7f0363aad759664cdd94355264,145,0x1aad954c7ee0a0cc790fdb2668d4e3dde0e1d409,0xe269e891a2ec8585a378882ffa531141205e92e9,0x2956356cd2a2bf3202f771f50d3d14a367b48070,0.3128480195033389,0xe41d2489571d322189246dafa5ebde1f4699f498,166.00792094064232,0.3128480195033389
2018-01-09 21:07:02,0x12459c951127e0c374ff9105dda097662a027093,4881802,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000002956356cd2a2bf3202f771f50d3d14a367b48070000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f498000000000000000000000000000000000000000000000000003128cf27d0a15e00000000000000000000000000000000000000000000000065e5acac22cc0c60000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005f307d626c700b77a016e63f5ade0b1906c702ff9db653e8b283fd2bc0a48608,61000000000,107829,81,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000001aad954c7ee0a0cc790fdb2668d4e3dde0e1d409', u'0x0000000000000000000000000000000000000000000000000000000000000000', u'0xeba58bbf7c578d60e421fd399a5318f5ea0f8075b8fddacd3fd48acdf68bb087']",0xc98575deacc63a778c8a0322a59de8b621ddf382b210a28e83ed6afd8ae47b44,149,0x1aad954c7ee0a0cc790fdb2668d4e3dde0e1d409,0xe269e891a2ec8585a378882ffa531141205e92e9,0x2956356cd2a2bf3202f771f50d3d14a367b48070,0.01383714405014768,0xe41d2489571d322189246dafa5ebde1f4699f498,7.342464622815613,0.01383714405014768
2018-01-09 21:07:02,0x12459c951127e0c374ff9105dda097662a027093,4881802,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000002956356cd2a2bf3202f771f50d3d14a367b48070000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f498000000000000000000000000000000000000000000000000023c3a4fc775f4e2000000000000000000000000000000000000000000000004a21bbe898d979b80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005f307d626c700b77a016e63f5ade0b1906c702ff9db653e8b283fd2bc0a48608,61000000000,107893,42,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000001aad954c7ee0a0cc790fdb2668d4e3dde0e1d409', u'0x0000000000000000000000000000000000000000000000000000000000000000', u'0xeba58bbf7c578d60e421fd399a5318f5ea0f8075b8fddacd3fd48acdf68bb087']",0x38f26f7159c24fccefdd34f4f4c4368107cd15970c4961bfdd72876d88dd1711,136,0x1aad954c7ee0a0cc790fdb2668d4e3dde0e1d409,0xe269e891a2ec8585a378882ffa531141205e92e9,0x2956356cd2a2bf3202f771f50d3d14a367b48070,0.16106780100171902,0xe41d2489571d322189246dafa5ebde1f4699f498,85.46811585134905,0.16106780100171902
2018-01-09 21:07:02,0x12459c951127e0c374ff9105dda097662a027093,4881802,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000002956356cd2a2bf3202f771f50d3d14a367b48070000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f4980000000000000000000000000000000000000000000000000105640ea61e01530000000000000000000000000000000000000000000000021dcef9d607c8b480000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005f307d626c700b77a016e63f5ade0b1906c702ff9db653e8b283fd2bc0a48608,61000000000,107893,45,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000001aad954c7ee0a0cc790fdb2668d4e3dde0e1d409', u'0x0000000000000000000000000000000000000000000000000000000000000000', u'0xeba58bbf7c578d60e421fd399a5318f5ea0f8075b8fddacd3fd48acdf68bb087']",0x3bf03609f71f11a68a99122b6b2a99e95a7ffc3927ad0ab73f71d981088d098e,137,0x1aad954c7ee0a0cc790fdb2668d4e3dde0e1d409,0xe269e891a2ec8585a378882ffa531141205e92e9,0x2956356cd2a2bf3202f771f50d3d14a367b48070,0.07357498300078524,0xe41d2489571d322189246dafa5ebde1f4699f498,39.04141691737033,0.07357498300078524
2018-01-09 21:07:02,0x12459c951127e0c374ff9105dda097662a027093,4881802,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000002956356cd2a2bf3202f771f50d3d14a367b48070000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f49800000000000000000000000000000000000000000000000000405c57c8333d3f0000000000000000000000000000000000000000000000008568025196e38780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005f307d626c700b77a016e63f5ade0b1906c702ff9db653e8b283fd2bc0a48608,61000000000,107829,48,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000001aad954c7ee0a0cc790fdb2668d4e3dde0e1d409', u'0x0000000000000000000000000000000000000000000000000000000000000000', u'0xeba58bbf7c578d60e421fd399a5318f5ea0f8075b8fddacd3fd48acdf68bb087']",0xc1bd06b9c7540e4b77982daa815857c086b3edb358a0d610cc74f74f1a47cfc5,138,0x1aad954c7ee0a0cc790fdb2668d4e3dde0e1d409,0xe269e891a2ec8585a378882ffa531141205e92e9,0x2956356cd2a2bf3202f771f50d3d14a367b48070,0.018115930600193345,0xe41d2489571d322189246dafa5ebde1f4699f498,9.612935954069423,0.018115930600193345
2018-01-09 21:07:02,0x12459c951127e0c374ff9105dda097662a027093,4881802,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000002956356cd2a2bf3202f771f50d3d14a367b48070000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f4980000000000000000000000000000000000000000000000000034528a2fd1307c0000000000000000000000000000000000000000000000006c741394039cabe0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005f307d626c700b77a016e63f5ade0b1906c702ff9db653e8b283fd2bc0a48608,61000000000,107829,54,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000001aad954c7ee0a0cc790fdb2668d4e3dde0e1d409', u'0x0000000000000000000000000000000000000000000000000000000000000000', u'0xeba58bbf7c578d60e421fd399a5318f5ea0f8075b8fddacd3fd48acdf68bb087']",0xc562ed8c22109f3d61fed2bd1205ac0f7e8c32c796486c11ef5aa0464350049e,140,0x1aad954c7ee0a0cc790fdb2668d4e3dde0e1d409,0xe269e891a2ec8585a378882ffa531141205e92e9,0x2956356cd2a2bf3202f771f50d3d14a367b48070,0.014727452250157182,0xe41d2489571d322189246dafa5ebde1f4699f498,7.81489277983134,0.014727452250157182
2018-01-09 21:07:02,0x12459c951127e0c374ff9105dda097662a027093,4881802,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000002956356cd2a2bf3202f771f50d3d14a367b48070000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f498000000000000000000000000000000000000000000000000044c430d3c14102c000000000000000000000000000000000000000000000008e89cd2d0d3e2c0c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005f307d626c700b77a016e63f5ade0b1906c702ff9db653e8b283fd2bc0a48608,61000000000,107893,57,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000001aad954c7ee0a0cc790fdb2668d4e3dde0e1d409', u'0x0000000000000000000000000000000000000000000000000000000000000000', u'0xeba58bbf7c578d60e421fd399a5318f5ea0f8075b8fddacd3fd48acdf68bb087']",0x6b6f6b976cdc9b6eb26cc87ce3976e17b6930cb7a81beac02e79678cfc18f455,141,0x1aad954c7ee0a0cc790fdb2668d4e3dde0e1d409,0xe269e891a2ec8585a378882ffa531141205e92e9,0x2956356cd2a2bf3202f771f50d3d14a367b48070,0.3096961985033053,0xe41d2489571d322189246dafa5ebde1f4699f498,164.33545629719248,0.3096961985033053
2018-01-09 21:07:02,0x12459c951127e0c374ff9105dda097662a027093,4881802,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000002956356cd2a2bf3202f771f50d3d14a367b48070000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f49800000000000000000000000000000000000000000000000001ffdf6e337045a300000000000000000000000000000000000000000000000425014d7d62d49340000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005f307d626c700b77a016e63f5ade0b1906c702ff9db653e8b283fd2bc0a48608,61000000000,107893,60,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000001aad954c7ee0a0cc790fdb2668d4e3dde0e1d409', u'0x0000000000000000000000000000000000000000000000000000000000000000', u'0xeba58bbf7c578d60e421fd399a5318f5ea0f8075b8fddacd3fd48acdf68bb087']",0x282770fe639d84d8f36906e33a226fbf12614cb0b4da044e534df674612a77aa,142,0x1aad954c7ee0a0cc790fdb2668d4e3dde0e1d409,0xe269e891a2ec8585a378882ffa531141205e92e9,0x2956356cd2a2bf3202f771f50d3d14a367b48070,0.1440793775015377,0xe41d2489571d322189246dafa5ebde1f4699f498,76.4534739501426,0.1440793775015377
2018-01-09 21:07:02,0x12459c951127e0c374ff9105dda097662a027093,4881802,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000002956356cd2a2bf3202f771f50d3d14a367b48070000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f4980000000000000000000000000000000000000000000000000405c96d3a5d902c00000000000000000000000000000000000000000000000856884ff49053a500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005f307d626c700b77a016e63f5ade0b1906c702ff9db653e8b283fd2bc0a48608,61000000000,107829,51,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000001aad954c7ee0a0cc790fdb2668d4e3dde0e1d409', u'0x0000000000000000000000000000000000000000000000000000000000000000', u'0xeba58bbf7c578d60e421fd399a5318f5ea0f8075b8fddacd3fd48acdf68bb087']",0xff07fbac5d59a2be3b87c4573697bf4b22ca72385ec2217dc72a74bf64b4920c,139,0x1aad954c7ee0a0cc790fdb2668d4e3dde0e1d409,0xe269e891a2ec8585a378882ffa531141205e92e9,0x2956356cd2a2bf3202f771f50d3d14a367b48070,0.2898592220030936,0xe41d2489571d322189246dafa5ebde1f4699f498,153.8092741855829,0.2898592220030936
2018-01-09 21:07:02,0x12459c951127e0c374ff9105dda097662a027093,4881802,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000002956356cd2a2bf3202f771f50d3d14a367b48070000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f498000000000000000000000000000000000000000000000000029c85c801270dde00000000000000000000000000000000000000000000000569b51451ce3a16c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005f307d626c700b77a016e63f5ade0b1906c702ff9db653e8b283fd2bc0a48608,61000000000,107893,66,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000001aad954c7ee0a0cc790fdb2668d4e3dde0e1d409', u'0x0000000000000000000000000000000000000000000000000000000000000000', u'0xeba58bbf7c578d60e421fd399a5318f5ea0f8075b8fddacd3fd48acdf68bb087']",0xd41209b240b823c04a4ab1b337e8e1e8f091a2a5e94cf4b0feb855b06df39c75,144,0x1aad954c7ee0a0cc790fdb2668d4e3dde0e1d409,0xe269e891a2ec8585a378882ffa531141205e92e9,0x2956356cd2a2bf3202f771f50d3d14a367b48070,0.1881723785020083,0xe41d2489571d322189246dafa5ebde1f4699f498,99.85073705489964,0.1881723785020083
2018-01-09 21:07:02,0x12459c951127e0c374ff9105dda097662a027093,4881802,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000002956356cd2a2bf3202f771f50d3d14a367b48070000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f498000000000000000000000000000000000000000000000000032a87ed35095749000000000000000000000000000000000000000000000006900f9c63be24a400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005f307d626c700b77a016e63f5ade0b1906c702ff9db653e8b283fd2bc0a48608,61000000000,107829,84,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000001aad954c7ee0a0cc790fdb2668d4e3dde0e1d409', u'0x0000000000000000000000000000000000000000000000000000000000000000', u'0xeba58bbf7c578d60e421fd399a5318f5ea0f8075b8fddacd3fd48acdf68bb087']",0x2e42505838b2604a710ba652ecbd026bfdc660805852b5f45658d416e7b14b35,150,0x1aad954c7ee0a0cc790fdb2668d4e3dde0e1d409,0xe269e891a2ec8585a378882ffa531141205e92e9,0x2956356cd2a2bf3202f771f50d3d14a367b48070,0.2281441840024349,0xe41d2489571d322189246dafa5ebde1f4699f498,121.06115206057535,0.2281441840024349
2018-01-09 21:07:02,0x12459c951127e0c374ff9105dda097662a027093,4881802,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000002956356cd2a2bf3202f771f50d3d14a367b48070000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f498000000000000000000000000000000000000000000000000036349c38ab3734f00000000000000000000000000000000000000000000000705b4ebd984975580000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005f307d626c700b77a016e63f5ade0b1906c702ff9db653e8b283fd2bc0a48608,61000000000,107893,72,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000001aad954c7ee0a0cc790fdb2668d4e3dde0e1d409', u'0x0000000000000000000000000000000000000000000000000000000000000000', u'0xeba58bbf7c578d60e421fd399a5318f5ea0f8075b8fddacd3fd48acdf68bb087']",0x5e5b1ded94a2da1730746b1486679adcfed1c8b4f7950e972e09e4bc2ce7ce3a,146,0x1aad954c7ee0a0cc790fdb2668d4e3dde0e1d409,0xe269e891a2ec8585a378882ffa531141205e92e9,0x2956356cd2a2bf3202f771f50d3d14a367b48070,0.24411990900260536,0xe41d2489571d322189246dafa5ebde1f4699f498,129.53842130142937,0.24411990900260536
2018-01-09 21:07:02,0x12459c951127e0c374ff9105dda097662a027093,4881802,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000002956356cd2a2bf3202f771f50d3d14a367b48070000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f4980000000000000000000000000000000000000000000000000202f37d4c0b49c30000000000000000000000000000000000000000000000042b62c8b0080fbb40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005f307d626c700b77a016e63f5ade0b1906c702ff9db653e8b283fd2bc0a48608,61000000000,107893,75,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000001aad954c7ee0a0cc790fdb2668d4e3dde0e1d409', u'0x0000000000000000000000000000000000000000000000000000000000000000', u'0xeba58bbf7c578d60e421fd399a5318f5ea0f8075b8fddacd3fd48acdf68bb087']",0xb0465c559355aebcfcb232c3cac5e5f0c31316a3398f91db2fc58123335e6dad,147,0x1aad954c7ee0a0cc790fdb2668d4e3dde0e1d409,0xe269e891a2ec8585a378882ffa531141205e92e9,0x2956356cd2a2bf3202f771f50d3d14a367b48070,0.14494585750154695,0xe41d2489571d322189246dafa5ebde1f4699f498,76.9132580445618,0.14494585750154695
2018-01-09 21:07:02,0x12459c951127e0c374ff9105dda097662a027093,4881802,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000002956356cd2a2bf3202f771f50d3d14a367b48070000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f49800000000000000000000000000000000000000000000000002c685dc5f43a7ba000000000000000000000000000000000000000000000005c0c3e39999660080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005f307d626c700b77a016e63f5ade0b1906c702ff9db653e8b283fd2bc0a48608,61000000000,107829,78,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000001aad954c7ee0a0cc790fdb2668d4e3dde0e1d409', u'0x0000000000000000000000000000000000000000000000000000000000000000', u'0xeba58bbf7c578d60e421fd399a5318f5ea0f8075b8fddacd3fd48acdf68bb087']",0x748bf28353050b36a2ccd912ad4edf17ba9a02819ef83ca8313969f9efc2d0ec,148,0x1aad954c7ee0a0cc790fdb2668d4e3dde0e1d409,0xe269e891a2ec8585a378882ffa531141205e92e9,0x2956356cd2a2bf3202f771f50d3d14a367b48070,0.19999441500213447,0xe41d2489571d322189246dafa5ebde1f4699f498,106.1239162931316,0.19999441500213447
2018-01-09 21:07:02,0x12459c951127e0c374ff9105dda097662a027093,4881802,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000002956356cd2a2bf3202f771f50d3d14a367b48070000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f498000000000000000000000000000000000000000000000000037f83478de727840000000000000000000000000000000000000000000000074035e70512c0ec40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005f307d626c700b77a016e63f5ade0b1906c702ff9db653e8b283fd2bc0a48608,61000000000,107893,63,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000001aad954c7ee0a0cc790fdb2668d4e3dde0e1d409', u'0x0000000000000000000000000000000000000000000000000000000000000000', u'0xeba58bbf7c578d60e421fd399a5318f5ea0f8075b8fddacd3fd48acdf68bb087']",0x65eeb71f0c8b2c0ba33c279e40b1878347b7f35a6b8a9c9b4121a81c67262eee,143,0x1aad954c7ee0a0cc790fdb2668d4e3dde0e1d409,0xe269e891a2ec8585a378882ffa531141205e92e9,0x2956356cd2a2bf3202f771f50d3d14a367b48070,0.2520644475026902,0xe41d2489571d322189246dafa5ebde1f4699f498,133.7540667171354,0.2520644475026902
2018-01-09 21:07:37,0x12459c951127e0c374ff9105dda097662a027093,4881805,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000002956356cd2a2bf3202f771f50d3d14a367b48070000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f49800000000000000000000000000000000000000000000000003c2e42a68dad1ae000000000000000000000000000000000000000000000007eb612849fbe125a000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c2537676bcad40424ef0a8bfded23725801e70057df1ed466b0495e5d1567e80,61000000000,107829,50,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000001aad954c7ee0a0cc790fdb2668d4e3dde0e1d409', u'0x0000000000000000000000000000000000000000000000000000000000000000', u'0xeba58bbf7c578d60e421fd399a5318f5ea0f8075b8fddacd3fd48acdf68bb087']",0x1f085792bcad5d992abb2811b94b093f6cab367d44cf5b605b4426ffe2cc8f71,162,0x1aad954c7ee0a0cc790fdb2668d4e3dde0e1d409,0xe269e891a2ec8585a378882ffa531141205e92e9,0x2956356cd2a2bf3202f771f50d3d14a367b48070,0.2710297983945814,0xe41d2489571d322189246dafa5ebde1f4699f498,146.08809048584445,0.2710297983945814
2018-01-09 21:08:34,0x12459c951127e0c374ff9105dda097662a027093,4881809,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000002956356cd2a2bf3202f771f50d3d14a367b48070000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f49800000000000000000000000000000000000000000000000003b10e582eba3148000000000000000000000000000000000000000000000007c5d3c3a20062b40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c2537676bcad40424ef0a8bfded23725801e70057df1ed466b0495e5d1567e80,61000000000,107701,10,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000001aad954c7ee0a0cc790fdb2668d4e3dde0e1d409', u'0x0000000000000000000000000000000000000000000000000000000000000000', u'0xeba58bbf7c578d60e421fd399a5318f5ea0f8075b8fddacd3fd48acdf68bb087']",0x0a767fa3482b5d1a9444160475a299196df24da5cd59c08c397207ce15dfb1d9,55,0x1aad954c7ee0a0cc790fdb2668d4e3dde0e1d409,0xe269e891a2ec8585a378882ffa531141205e92e9,0x2956356cd2a2bf3202f771f50d3d14a367b48070,0.2660096248954351,0xe41d2489571d322189246dafa5ebde1f4699f498,143.38216086208325,0.2660096248954351
2018-01-09 21:08:46,0x12459c951127e0c374ff9105dda097662a027093,4881810,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000002956356cd2a2bf3202f771f50d3d14a367b48070000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f49800000000000000000000000000000000000000000000000000a49891e97e4a9d0000000000000000000000000000000000000000000000015a8f12268f71162000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c2537676bcad40424ef0a8bfded23725801e70057df1ed466b0495e5d1567e80,61000000000,107829,42,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000001aad954c7ee0a0cc790fdb2668d4e3dde0e1d409', u'0x0000000000000000000000000000000000000000000000000000000000000000', u'0xeba58bbf7c578d60e421fd399a5318f5ea0f8075b8fddacd3fd48acdf68bb087']",0xd20c086036581ff390733a20aace61c28759ad527a92e65da21c4dce46832166,113,0x1aad954c7ee0a0cc790fdb2668d4e3dde0e1d409,0xe269e891a2ec8585a378882ffa531141205e92e9,0x2956356cd2a2bf3202f771f50d3d14a367b48070,0.04632964863559543,0xe41d2489571d322189246dafa5ebde1f4699f498,24.9721984156173,0.04632964863559543
